cod_ibge_7,uf,regiao,cod_uf,cod_municipio,nome_municipio,nome_municipio_norm,populacao_estimada_int,porte_municipio,observacao
3509254,SP,Sudeste,35,09254,Cajati,cajati,29262,pequeno_10k_50k,
3509304,SP,Sudeste,35,09304,Cajobi,cajobi,9210,muito_pequeno_ate_10k,
3509403,SP,Sudeste,35,09403,Cajuru,cajuru,24233,pequeno_10k_50k,
3509452,SP,Sudeste,35,09452,Campina do Monte Alegre,campina do monte alegre,6090,muito_pequeno_ate_10k,
3509502,SP,Sudeste,35,09502,Campinas,campinas,1187974,grande_acima_100k,
3509601,SP,Sudeste,35,09601,Campo Limpo Paulista,campo limpo paulista,79781,medio_50k_100k,
3509700,SP,Sudeste,35,09700,Campos do Jordão,campos do jordao,47956,pequeno_10k_50k,
3509809,SP,Sudeste,35,09809,Campos Novos Paulista,campos novos paulista,5003,muito_pequeno_ate_10k,
3509908,SP,Sudeste,35,09908,Cananéia,cananeia,12491,pequeno_10k_50k,
3509957,SP,Sudeste,35,09957,Canas,canas,5068,muito_pequeno_ate_10k,
3510005,SP,Sudeste,35,10005,Cândido Mota,candido mota,30157,pequeno_10k_50k,
3510104,SP,Sudeste,35,10104,Cândido Rodrigues,candido rodrigues,2959,muito_pequeno_ate_10k,
3510153,SP,Sudeste,35,10153,Canitar,canitar,6589,muito_pequeno_ate_10k,
3510203,SP,Sudeste,35,10203,Capão Bonito,capao bonito,47409,pequeno_10k_50k,
3510302,SP,Sudeste,35,10302,Capela do Alto,capela do alto,23777,pequeno_10k_50k,
3510401,SP,Sudeste,35,10401,Capivari,capivari,51369,medio_50k_100k,
3510500,SP,Sudeste,35,10500,Caraguatatuba,caraguatatuba,142248,grande_acima_100k,
3510609,SP,Sudeste,35,10609,Carapicuíba,carapicuiba,398236,grande_acima_100k,
3510708,SP,Sudeste,35,10708,Cardoso,cardoso,11476,pequeno_10k_50k,
3510807,SP,Sudeste,35,10807,Casa Branca,casa branca,28779,pequeno_10k_50k,
3510906,SP,Sudeste,35,10906,Cássia dos Coqueiros,cassia dos coqueiros,2861,muito_pequeno_ate_10k,
3511003,SP,Sudeste,35,11003,Castilho,castilho,20485,pequeno_10k_50k,
3511102,SP,Sudeste,35,11102,Catanduva,catanduva,119275,grande_acima_100k,
3511201,SP,Sudeste,35,11201,Catiguá,catigua,7101,muito_pequeno_ate_10k,
3511300,SP,Sudeste,35,11300,Cedral,cedral,13314,pequeno_10k_50k,
3511409,SP,Sudeste,35,11409,Cerqueira César,cerqueira cesar,22210,pequeno_10k_50k,
3511508,SP,Sudeste,35,11508,Cerquilho,cerquilho,46391,pequeno_10k_50k,
3511607,SP,Sudeste,35,11607,Cesário Lange,cesario lange,19707,pequeno_10k_50k,
3511706,SP,Sudeste,35,11706,Charqueada,charqueada,15814,pequeno_10k_50k,
3511904,SP,Sudeste,35,11904,Clementina,clementina,7084,muito_pequeno_ate_10k,
3512001,SP,Sudeste,35,12001,Colina,colina,18880,pequeno_10k_50k,
3512100,SP,Sudeste,35,12100,Colômbia,colombia,6802,muito_pequeno_ate_10k,
3512209,SP,Sudeste,35,12209,Conchal,conchal,29132,pequeno_10k_50k,
3512308,SP,Sudeste,35,12308,Conchas,conchas,15345,pequeno_10k_50k,
3512407,SP,Sudeste,35,12407,Cordeirópolis,cordeiropolis,25286,pequeno_10k_50k,
3512506,SP,Sudeste,35,12506,Coroados,coroados,5504,muito_pequeno_ate_10k,
3512605,SP,Sudeste,35,12605,Coronel Macedo,coronel macedo,4271,muito_pequeno_ate_10k,
3512704,SP,Sudeste,35,12704,Corumbataí,corumbatai,4296,muito_pequeno_ate_10k,
3512803,SP,Sudeste,35,12803,Cosmópolis,cosmopolis,61167,medio_50k_100k,
3512902,SP,Sudeste,35,12902,Cosmorama,cosmorama,9019,muito_pequeno_ate_10k,
3513009,SP,Sudeste,35,13009,Cotia,cotia,289493,grande_acima_100k,
3513108,SP,Sudeste,35,13108,Cravinhos,cravinhos,34307,pequeno_10k_50k,
3513207,SP,Sudeste,35,13207,Cristais Paulista,cristais paulista,9600,muito_pequeno_ate_10k,
3513306,SP,Sudeste,35,13306,Cruzália,cruzalia,2123,muito_pequeno_ate_10k,
3513405,SP,Sudeste,35,13405,Cruzeiro,cruzeiro,76444,medio_50k_100k,
3513504,SP,Sudeste,35,13504,Cubatão,cubatao,114870,grande_acima_100k,
3513603,SP,Sudeste,35,13603,Cunha,cunha,22460,pequeno_10k_50k,
3513702,SP,Sudeste,35,13702,Descalvado,descalvado,32663,pequeno_10k_50k,
3513801,SP,Sudeste,35,13801,Diadema,diadema,403579,grande_acima_100k,
3513850,SP,Sudeste,35,13850,Dirce Reis,dirce reis,1639,muito_pequeno_ate_10k,
3513900,SP,Sudeste,35,13900,Divinolândia,divinolandia,11305,pequeno_10k_50k,
3514007,SP,Sudeste,35,14007,Dobrada,dobrada,8986,muito_pequeno_ate_10k,
3514106,SP,Sudeste,35,14106,Dois Córregos,dois corregos,24847,pequeno_10k_50k,
3514205,SP,Sudeste,35,14205,Dolcinópolis,dolcinopolis,2254,muito_pequeno_ate_10k,
3514304,SP,Sudeste,35,14304,Dourado,dourado,8169,muito_pequeno_ate_10k,
3514403,SP,Sudeste,35,14403,Dracena,dracena,46735,pequeno_10k_50k,
3514502,SP,Sudeste,35,14502,Duartina,duartina,12532,pequeno_10k_50k,
3514601,SP,Sudeste,35,14601,Dumont,dumont,9764,muito_pequeno_ate_10k,
3514700,SP,Sudeste,35,14700,Echaporã,echapora,6291,muito_pequeno_ate_10k,
3514809,SP,Sudeste,35,14809,Eldorado,eldorado,13109,pequeno_10k_50k,
3514908,SP,Sudeste,35,14908,Elias Fausto,elias fausto,18168,pequeno_10k_50k,
3514924,SP,Sudeste,35,14924,Elisiário,elisiario,3190,muito_pequeno_ate_10k,
3514957,SP,Sudeste,35,14957,Embaúba,embauba,2349,muito_pequeno_ate_10k,
3515004,SP,Sudeste,35,15004,Embu das Artes,embu das artes,259788,grande_acima_100k,
3515103,SP,Sudeste,35,15103,Embu-Guaçu,embu-guacu,68913,medio_50k_100k,
3515129,SP,Sudeste,35,15129,Emilianópolis,emilianopolis,3061,muito_pequeno_ate_10k,
3515152,SP,Sudeste,35,15152,Engenheiro Coelho,engenheiro coelho,20261,pequeno_10k_50k,
3515186,SP,Sudeste,35,15186,Espírito Santo do Pinhal,espirito santo do pinhal,40610,pequeno_10k_50k,
3515194,SP,Sudeste,35,15194,Espírito Santo do Turvo,espirito santo do turvo,4214,muito_pequeno_ate_10k,
3515202,SP,Sudeste,35,15202,Estrela d'Oeste,estrela d'oeste,9696,muito_pequeno_ate_10k,
3515301,SP,Sudeste,35,15301,Estrela do Norte,estrela do norte,2751,muito_pequeno_ate_10k,
3515350,SP,Sudeste,35,15350,Euclides da Cunha Paulista,euclides da cunha paulista,7883,muito_pequeno_ate_10k,
3515400,SP,Sudeste,35,15400,Fartura,fartura,17029,pequeno_10k_50k,
3515509,SP,Sudeste,35,15509,Fernandópolis,fernandopolis,73508,medio_50k_100k,
3515608,SP,Sudeste,35,15608,Fernando Prestes,fernando prestes,6080,muito_pequeno_ate_10k,
3515657,SP,Sudeste,35,15657,Fernão,fernao,1692,muito_pequeno_ate_10k,
3515707,SP,Sudeste,35,15707,Ferraz de Vasconcelos,ferraz de vasconcelos,186479,grande_acima_100k,
3515806,SP,Sudeste,35,15806,Flora Rica,flora rica,1483,muito_pequeno_ate_10k,
3515905,SP,Sudeste,35,15905,Floreal,floreal,2747,muito_pequeno_ate_10k,
3516002,SP,Sudeste,35,16002,Flórida Paulista,florida paulista,13175,pequeno_10k_50k,
3516101,SP,Sudeste,35,16101,Florínea,florinea,4022,muito_pequeno_ate_10k,
3516200,SP,Sudeste,35,16200,Franca,franca,365494,grande_acima_100k,
3516309,SP,Sudeste,35,16309,Francisco Morato,francisco morato,171476,grande_acima_100k,
3516408,SP,Sudeste,35,16408,Franco da Rocha,franco da rocha,150241,grande_acima_100k,
3516507,SP,Sudeste,35,16507,Gabriel Monteiro,gabriel monteiro,2813,muito_pequeno_ate_10k,
3516606,SP,Sudeste,35,16606,Gália,galia,6413,muito_pequeno_ate_10k,
3516705,SP,Sudeste,35,16705,Garça,garca,43081,pequeno_10k_50k,
3516804,SP,Sudeste,35,16804,Gastão Vidigal,gastao vidigal,3203,muito_pequeno_ate_10k,
3516853,SP,Sudeste,35,16853,Gavião Peixoto,gaviao peixoto,4806,muito_pequeno_ate_10k,
3516903,SP,Sudeste,35,16903,General Salgado,general salgado,10437,pequeno_10k_50k,
3517000,SP,Sudeste,35,17000,Getulina,getulina,10337,pequeno_10k_50k,
3517109,SP,Sudeste,35,17109,Glicério,glicerio,4158,muito_pequeno_ate_10k,
3517208,SP,Sudeste,35,17208,Guaiçara,guaicara,11478,pequeno_10k_50k,
3517307,SP,Sudeste,35,17307,Guaimbê,guaimbe,5609,muito_pequeno_ate_10k,
3517406,SP,Sudeste,35,17406,Guaíra,guaira,40489,pequeno_10k_50k,
3517505,SP,Sudeste,35,17505,Guapiaçu,guapiacu,22445,pequeno_10k_50k,
3517604,SP,Sudeste,35,17604,Guapiara,guapiara,17225,pequeno_10k_50k,
3517703,SP,Sudeste,35,17703,Guará,guara,18748,pequeno_10k_50k,
3517802,SP,Sudeste,35,17802,Guaraçaí,guaracai,7453,muito_pequeno_ate_10k,
3517901,SP,Sudeste,35,17901,Guaraci,guaraci,10554,pequeno_10k_50k,
3518008,SP,Sudeste,35,18008,Guarani d'Oeste,guarani d'oeste,1999,muito_pequeno_ate_10k,
3518107,SP,Sudeste,35,18107,Guarantã,guaranta,6532,muito_pequeno_ate_10k,
3518206,SP,Sudeste,35,18206,Guararapes,guararapes,31888,pequeno_10k_50k,
3518305,SP,Sudeste,35,18305,Guararema,guararema,32620,pequeno_10k_50k,
3518404,SP,Sudeste,35,18404,Guaratinguetá,guaratingueta,121916,grande_acima_100k,
3518503,SP,Sudeste,35,18503,Guareí,guarei,15285,pequeno_10k_50k,
3518602,SP,Sudeste,35,18602,Guariba,guariba,38678,pequeno_10k_50k,
3518701,SP,Sudeste,35,18701,Guarujá,guaruja,294871,grande_acima_100k,
3518800,SP,Sudeste,35,18800,Guarulhos,guarulhos,1349100,grande_acima_100k,
3518859,SP,Sudeste,35,18859,Guatapará,guatapara,7474,muito_pequeno_ate_10k,
3518909,SP,Sudeste,35,18909,Guzolândia,guzolandia,4259,muito_pequeno_ate_10k,
3519006,SP,Sudeste,35,19006,Herculândia,herculandia,9316,muito_pequeno_ate_10k,
3519055,SP,Sudeste,35,19055,Holambra,holambra,15718,pequeno_10k_50k,
3519071,SP,Sudeste,35,19071,Hortolândia,hortolandia,248842,grande_acima_100k,
3519105,SP,Sudeste,35,19105,Iacanga,iacanga,10648,pequeno_10k_50k,
3519204,SP,Sudeste,35,19204,Iacri,iacri,6197,muito_pequeno_ate_10k,
3519253,SP,Sudeste,35,19253,Iaras,iaras,8313,muito_pequeno_ate_10k,
3519303,SP,Sudeste,35,19303,Ibaté,ibate,33160,pequeno_10k_50k,
3519402,SP,Sudeste,35,19402,Ibirá,ibira,11952,pequeno_10k_50k,
3519501,SP,Sudeste,35,19501,Ibirarema,ibirarema,6450,muito_pequeno_ate_10k,
3519600,SP,Sudeste,35,19600,Ibitinga,ibitinga,62143,medio_50k_100k,
3519709,SP,Sudeste,35,19709,Ibiúna,ibiuna,77801,medio_50k_100k,
3519808,SP,Sudeste,35,19808,Icém,icem,7982,muito_pequeno_ate_10k,
3519907,SP,Sudeste,35,19907,Iepê,iepe,7739,muito_pequeno_ate_10k,
3520004,SP,Sudeste,35,20004,Igaraçu do Tietê,igaracu do tiete,23421,pequeno_10k_50k,
3520103,SP,Sudeste,35,20103,Igarapava,igarapava,26696,pequeno_10k_50k,
3520202,SP,Sudeste,35,20202,Igaratá,igarata,10984,pequeno_10k_50k,
3520301,SP,Sudeste,35,20301,Iguape,iguape,29891,pequeno_10k_50k,
3520400,SP,Sudeste,35,20400,Ilhabela,ilhabela,36559,pequeno_10k_50k,
3520426,SP,Sudeste,35,20426,Ilha Comprida,ilha comprida,14104,pequeno_10k_50k,
3520442,SP,Sudeste,35,20442,Ilha Solteira,ilha solteira,26257,pequeno_10k_50k,
3520509,SP,Sudeste,35,20509,Indaiatuba,indaiatuba,269657,grande_acima_100k,
3520608,SP,Sudeste,35,20608,Indiana,indiana,5200,muito_pequeno_ate_10k,
3520707,SP,Sudeste,35,20707,Indiaporã,indiapora,4113,muito_pequeno_ate_10k,
3520806,SP,Sudeste,35,20806,Inúbia Paulista,inubia paulista,3671,muito_pequeno_ate_10k,
3520905,SP,Sudeste,35,20905,Ipaussu,ipaussu,13935,pequeno_10k_50k,
3521002,SP,Sudeste,35,21002,Iperó,ipero,38277,pequeno_10k_50k,
3521101,SP,Sudeste,35,21101,Ipeúna,ipeuna,7027,muito_pequeno_ate_10k,
3521150,SP,Sudeste,35,21150,Ipiguá,ipigua,7115,muito_pequeno_ate_10k,
3521200,SP,Sudeste,35,21200,Iporanga,iporanga,4083,muito_pequeno_ate_10k,
3521309,SP,Sudeste,35,21309,Ipuã,ipua,14701,pequeno_10k_50k,
3521408,SP,Sudeste,35,21408,Iracemápolis,iracemapolis,22500,pequeno_10k_50k,
3521507,SP,Sudeste,35,21507,Irapuã,irapua,6932,muito_pequeno_ate_10k,
3521606,SP,Sudeste,35,21606,Irapuru,irapuru,7120,muito_pequeno_ate_10k,
3521705,SP,Sudeste,35,21705,Itaberá,itabera,18263,pequeno_10k_50k,
3521804,SP,Sudeste,35,21804,Itaí,itai,25979,pequeno_10k_50k,
3521903,SP,Sudeste,35,21903,Itajobi,itajobi,17502,pequeno_10k_50k,
3522000,SP,Sudeste,35,22000,Itaju,itaju,3715,muito_pequeno_ate_10k,
3522109,SP,Sudeste,35,22109,Itanhaém,itanhaem,118495,grande_acima_100k,
3522158,SP,Sudeste,35,22158,Itaoca,itaoca,3497,muito_pequeno_ate_10k,
3522208,SP,Sudeste,35,22208,Itapecerica da Serra,itapecerica da serra,163003,grande_acima_100k,
3522307,SP,Sudeste,35,22307,Itapetininga,itapetininga,164256,grande_acima_100k,
3522406,SP,Sudeste,35,22406,Itapeva,itapeva,92393,medio_50k_100k,
3522505,SP,Sudeste,35,22505,Itapevi,itapevi,242995,grande_acima_100k,
3522604,SP,Sudeste,35,22604,Itapira,itapira,74038,medio_50k_100k,
3522653,SP,Sudeste,35,22653,Itapirapuã Paulista,itapirapua paulista,4420,muito_pequeno_ate_10k,
3522703,SP,Sudeste,35,22703,Itápolis,itapolis,40445,pequeno_10k_50k,
3522802,SP,Sudeste,35,22802,Itaporanga,itaporanga,14245,pequeno_10k_50k,
3522901,SP,Sudeste,35,22901,Itapuí,itapui,14035,pequeno_10k_50k,
3523008,SP,Sudeste,35,23008,Itapura,itapura,4002,muito_pequeno_ate_10k,
3523107,SP,Sudeste,35,23107,Itaquaquecetuba,itaquaquecetuba,382983,grande_acima_100k,
3523206,SP,Sudeste,35,23206,Itararé,itarare,45213,pequeno_10k_50k,
3523305,SP,Sudeste,35,23305,Itariri,itariri,15916,pequeno_10k_50k,
3523404,SP,Sudeste,35,23404,Itatiba,itatiba,127112,grande_acima_100k,
3523503,SP,Sudeste,35,23503,Itatinga,itatinga,19462,pequeno_10k_50k,
3523602,SP,Sudeste,35,23602,Itirapina,itirapina,16454,pequeno_10k_50k,
3523701,SP,Sudeste,35,23701,Itirapuã,itirapua,5857,muito_pequeno_ate_10k,
3523800,SP,Sudeste,35,23800,Itobi,itobi,8227,muito_pequeno_ate_10k,
3523909,SP,Sudeste,35,23909,Itu,itu,175047,grande_acima_100k,
3524006,SP,Sudeste,35,24006,Itupeva,itupeva,74994,medio_50k_100k,
3524105,SP,Sudeste,35,24105,Ituverava,ituverava,38413,pequeno_10k_50k,
3524204,SP,Sudeste,35,24204,Jaborandi,jaborandi,6280,muito_pequeno_ate_10k,
3524303,SP,Sudeste,35,24303,Jaboticabal,jaboticabal,73473,medio_50k_100k,
3524402,SP,Sudeste,35,24402,Jacareí,jacarei,250952,grande_acima_100k,
3524501,SP,Sudeste,35,24501,Jaci,jaci,7944,muito_pequeno_ate_10k,
3524600,SP,Sudeste,35,24600,Jacupiranga,jacupiranga,16216,pequeno_10k_50k,
3524709,SP,Sudeste,35,24709,Jaguariúna,jaguariuna,62309,medio_50k_100k,
3524808,SP,Sudeste,35,24808,Jales,jales,50078,medio_50k_100k,
3524907,SP,Sudeste,35,24907,Jambeiro,jambeiro,6611,muito_pequeno_ate_10k,
3525003,SP,Sudeste,35,25003,Jandira,jandira,121550,grande_acima_100k,
3525102,SP,Sudeste,35,25102,Jardinópolis,jardinopolis,47125,pequeno_10k_50k,
3525201,SP,Sudeste,35,25201,Jarinu,jarinu,40007,pequeno_10k_50k,
3525300,SP,Sudeste,35,25300,Jaú,jau,137409,grande_acima_100k,
3525409,SP,Sudeste,35,25409,Jeriquara,jeriquara,4000,muito_pequeno_ate_10k,
3525508,SP,Sudeste,35,25508,Joanópolis,joanopolis,13131,pequeno_10k_50k,
3525607,SP,Sudeste,35,25607,João Ramalho,joao ramalho,4464,muito_pequeno_ate_10k,
3525706,SP,Sudeste,35,25706,José Bonifácio,jose bonifacio,37992,pequeno_10k_50k,
3525805,SP,Sudeste,35,25805,Júlio Mesquita,julio mesquita,4302,muito_pequeno_ate_10k,
3525854,SP,Sudeste,35,25854,Jumirim,jumirim,3132,muito_pequeno_ate_10k,
3525904,SP,Sudeste,35,25904,Jundiaí,jundiai,463039,grande_acima_100k,
3526001,SP,Sudeste,35,26001,Junqueirópolis,junqueiropolis,20939,pequeno_10k_50k,
3526100,SP,Sudeste,35,26100,Juquiá,juquia,17184,pequeno_10k_50k,
3526209,SP,Sudeste,35,26209,Juquitiba,juquitiba,27969,pequeno_10k_50k,
3526308,SP,Sudeste,35,26308,Lagoinha,lagoinha,5183,muito_pequeno_ate_10k,
3526407,SP,Sudeste,35,26407,Laranjal Paulista,laranjal paulista,27044,pequeno_10k_50k,
3526506,SP,Sudeste,35,26506,Lavínia,lavinia,9940,muito_pequeno_ate_10k,
3526605,SP,Sudeste,35,26605,Lavrinhas,lavrinhas,7348,muito_pequeno_ate_10k,
3526704,SP,Sudeste,35,26704,Leme,leme,101537,grande_acima_100k,
3526803,SP,Sudeste,35,26803,Lençóis Paulista,lencois paulista,68568,medio_50k_100k,
3526902,SP,Sudeste,35,26902,Limeira,limeira,301292,grande_acima_100k,
3527009,SP,Sudeste,35,27009,Lindóia,lindoia,7158,muito_pequeno_ate_10k,
3527108,SP,Sudeste,35,27108,Lins,lins,76844,medio_50k_100k,
3527207,SP,Sudeste,35,27207,Lorena,lorena,87468,medio_50k_100k,
3527256,SP,Sudeste,35,27256,Lourdes,lourdes,1962,muito_pequeno_ate_10k,
3527306,SP,Sudeste,35,27306,Louveira,louveira,54865,medio_50k_100k,
3527405,SP,Sudeste,35,27405,Lucélia,lucelia,20378,pequeno_10k_50k,
3527504,SP,Sudeste,35,27504,Lucianópolis,lucianopolis,2423,muito_pequeno_ate_10k,
3527603,SP,Sudeste,35,27603,Luís Antônio,luis antonio,12564,pequeno_10k_50k,
3527702,SP,Sudeste,35,27702,Luiziânia,luiziania,4740,muito_pequeno_ate_10k,
3527801,SP,Sudeste,35,27801,Lupércio,lupercio,4004,muito_pequeno_ate_10k,
3527900,SP,Sudeste,35,27900,Lutécia,lutecia,2697,muito_pequeno_ate_10k,
3528007,SP,Sudeste,35,28007,Macatuba,macatuba,17140,pequeno_10k_50k,
3528106,SP,Sudeste,35,28106,Macaubal,macaubal,7581,muito_pequeno_ate_10k,
3528205,SP,Sudeste,35,28205,Macedônia,macedonia,4058,muito_pequeno_ate_10k,
3528304,SP,Sudeste,35,28304,Magda,magda,3211,muito_pequeno_ate_10k,
3528403,SP,Sudeste,35,28403,Mairinque,mairinque,51888,medio_50k_100k,
3528502,SP,Sudeste,35,28502,Mairiporã,mairipora,97835,medio_50k_100k,
3528601,SP,Sudeste,35,28601,Manduri,manduri,10122,pequeno_10k_50k,
3528700,SP,Sudeste,35,28700,Marabá Paulista,maraba paulista,4619,muito_pequeno_ate_10k,
3528809,SP,Sudeste,35,28809,Maracaí,maracai,12804,pequeno_10k_50k,
3528858,SP,Sudeste,35,28858,Marapoama,marapoama,3415,muito_pequeno_ate_10k,
3528908,SP,Sudeste,35,28908,Mariápolis,mariapolis,3526,muito_pequeno_ate_10k,
3529005,SP,Sudeste,35,29005,Marília,marilia,247348,grande_acima_100k,
3529104,SP,Sudeste,35,29104,Marinópolis,marinopolis,1862,muito_pequeno_ate_10k,
3529203,SP,Sudeste,35,29203,Martinópolis,martinopolis,25240,pequeno_10k_50k,
3529302,SP,Sudeste,35,29302,Matão,matao,81075,medio_50k_100k,
3529401,SP,Sudeste,35,29401,Mauá,maua,429014,grande_acima_100k,
3529500,SP,Sudeste,35,29500,Mendonça,mendonca,6420,muito_pequeno_ate_10k,
3529609,SP,Sudeste,35,29609,Meridiano,meridiano,4721,muito_pequeno_ate_10k,
3529658,SP,Sudeste,35,29658,Mesópolis,mesopolis,1990,muito_pequeno_ate_10k,
3529708,SP,Sudeste,35,29708,Miguelópolis,miguelopolis,19621,pequeno_10k_50k,
3529807,SP,Sudeste,35,29807,Mineiros do Tietê,mineiros do tiete,11322,pequeno_10k_50k,
3529906,SP,Sudeste,35,29906,Miracatu,miracatu,18610,pequeno_10k_50k,
3530003,SP,Sudeste,35,30003,Mira Estrela,mira estrela,3209,muito_pequeno_ate_10k,
3530102,SP,Sudeste,35,30102,Mirandópolis,mirandopolis,28754,pequeno_10k_50k,
3530201,SP,Sudeste,35,30201,Mirante do Paranapanema,mirante do paranapanema,16031,pequeno_10k_50k,
3530300,SP,Sudeste,35,30300,Mirassol,mirassol,65811,medio_50k_100k,
3530409,SP,Sudeste,35,30409,Mirassolândia,mirassolandia,4783,muito_pequeno_ate_10k,
3530508,SP,Sudeste,35,30508,Mococa,mococa,69372,medio_50k_100k,
3530607,SP,Sudeste,35,30607,Mogi das Cruzes,mogi das cruzes,470302,grande_acima_100k,
3530706,SP,Sudeste,35,30706,Mogi Guaçu,mogi guacu,160318,grande_acima_100k,
3530805,SP,Sudeste,35,30805,Mogi Mirim,mogi mirim,95742,medio_50k_100k,
3530904,SP,Sudeste,35,30904,Mombuca,mombuca,3830,muito_pequeno_ate_10k,
3531001,SP,Sudeste,35,31001,Monções,moncoes,1947,muito_pequeno_ate_10k,
3531100,SP,Sudeste,35,31100,Mongaguá,mongagua,64845,medio_50k_100k,
3531209,SP,Sudeste,35,31209,Monte Alegre do Sul,monte alegre do sul,8923,muito_pequeno_ate_10k,
3531308,SP,Sudeste,35,31308,Monte Alto,monte alto,48758,pequeno_10k_50k,
3531407,SP,Sudeste,35,31407,Monte Aprazível,monte aprazivel,22668,pequeno_10k_50k,
3531506,SP,Sudeste,35,31506,Monte Azul Paulista,monte azul paulista,18337,pequeno_10k_50k,
3531605,SP,Sudeste,35,31605,Monte Castelo,monte castelo,4306,muito_pequeno_ate_10k,
3531704,SP,Sudeste,35,31704,Monteiro Lobato,monteiro lobato,4205,muito_pequeno_ate_10k,
3531803,SP,Sudeste,35,31803,Monte Mor,monte mor,67832,medio_50k_100k,
3531902,SP,Sudeste,35,31902,Morro Agudo,morro agudo,28521,pequeno_10k_50k,
3532009,SP,Sudeste,35,32009,Morungaba,morungaba,14147,pequeno_10k_50k,
3532058,SP,Sudeste,35,32058,Motuca,motuca,4071,muito_pequeno_ate_10k,
3532108,SP,Sudeste,35,32108,Murutinga do Sul,murutinga do sul,3748,muito_pequeno_ate_10k,
3532157,SP,Sudeste,35,32157,Nantes,nantes,2697,muito_pequeno_ate_10k,
3532207,SP,Sudeste,35,32207,Narandiba,narandiba,5956,muito_pequeno_ate_10k,
3532306,SP,Sudeste,35,32306,Natividade da Serra,natividade da serra,7155,muito_pequeno_ate_10k,
3532405,SP,Sudeste,35,32405,Nazaré Paulista,nazare paulista,18675,pequeno_10k_50k,
3532504,SP,Sudeste,35,32504,Neves Paulista,neves paulista,9953,muito_pequeno_ate_10k,
3532603,SP,Sudeste,35,32603,Nhandeara,nhandeara,9915,muito_pequeno_ate_10k,
3532702,SP,Sudeste,35,32702,Nipoã,nipoa,4876,muito_pequeno_ate_10k,
3532801,SP,Sudeste,35,32801,Nova Aliança,nova alianca,6885,muito_pequeno_ate_10k,
3532827,SP,Sudeste,35,32827,Nova Campina,nova campina,8630,muito_pequeno_ate_10k,
3532843,SP,Sudeste,35,32843,Nova Canaã Paulista,nova canaa paulista,2055,muito_pequeno_ate_10k,
3532868,SP,Sudeste,35,32868,Nova Castilho,nova castilho,1072,muito_pequeno_ate_10k,
3532900,SP,Sudeste,35,32900,Nova Europa,nova europa,9459,muito_pequeno_ate_10k,
3533007,SP,Sudeste,35,33007,Nova Granada,nova granada,19733,pequeno_10k_50k,
3533106,SP,Sudeste,35,33106,Nova Guataporanga,nova guataporanga,2188,muito_pequeno_ate_10k,
3533205,SP,Sudeste,35,33205,Nova Independência,nova independencia,4847,muito_pequeno_ate_10k,
3533254,SP,Sudeste,35,33254,Novais,novais,4463,muito_pequeno_ate_10k,
3533304,SP,Sudeste,35,33304,Nova Luzitânia,nova luzitania,2817,muito_pequeno_ate_10k,
3533403,SP,Sudeste,35,33403,Nova Odessa,nova odessa,64596,medio_50k_100k,
3533502,SP,Sudeste,35,33502,Novo Horizonte,novo horizonte,39494,pequeno_10k_50k,
3533601,SP,Sudeste,35,33601,Nuporanga,nuporanga,7570,muito_pequeno_ate_10k,
3533700,SP,Sudeste,35,33700,Ocauçu,ocaucu,4418,muito_pequeno_ate_10k,
3533809,SP,Sudeste,35,33809,Óleo,oleo,2535,muito_pequeno_ate_10k,
3533908,SP,Sudeste,35,33908,Olímpia,olimpia,56874,medio_50k_100k,
3534005,SP,Sudeste,35,34005,Onda Verde,onda verde,4942,muito_pequeno_ate_10k,
3534104,SP,Sudeste,35,34104,Oriente,oriente,6180,muito_pequeno_ate_10k,
3534203,SP,Sudeste,35,34203,Orindiúva,orindiuva,6157,muito_pequeno_ate_10k,
3534302,SP,Sudeste,35,34302,Orlândia,orlandia,39144,pequeno_10k_50k,
3534401,SP,Sudeste,35,34401,Osasco,osasco,759524,grande_acima_100k,
3534500,SP,Sudeste,35,34500,Oscar Bressane,oscar bressane,2502,muito_pequeno_ate_10k,
3534609,SP,Sudeste,35,34609,Osvaldo Cruz,osvaldo cruz,32112,pequeno_10k_50k,
3534708,SP,Sudeste,35,34708,Ourinhos,ourinhos,106911,grande_acima_100k,
3534757,SP,Sudeste,35,34757,Ouroeste,ouroeste,10660,pequeno_10k_50k,
3534807,SP,Sudeste,35,34807,Ouro Verde,ouro verde,7900,muito_pequeno_ate_10k,
3534906,SP,Sudeste,35,34906,Pacaembu,pacaembu,15273,pequeno_10k_50k,
3535002,SP,Sudeste,35,35002,Palestina,palestina,11704,pequeno_10k_50k,
3535101,SP,Sudeste,35,35101,Palmares Paulista,palmares paulista,9666,muito_pequeno_ate_10k,
3535200,SP,Sudeste,35,35200,Palmeira d'Oeste,palmeira d'oeste,8971,muito_pequeno_ate_10k,
